,gk,jenis,daerah,Cluster
1808,112830.0,MAKANAN,PERDESAANPERKOTAAN,3
1809,114079.0,MAKANAN,PERKOTAAN,2
1810,118356.0,MAKANAN,PERKOTAAN,2
1811,125177.99999999999,MAKANAN,PERKOTAAN,2
1812,258538.0,MAKANAN,PERKOTAAN,2
1813,281189.0,MAKANAN,PERDESAAN,3
1814,288742.0,MAKANAN,PERDESAAN,3
1815,294700.0,MAKANAN,PERDESAAN,3
1816,240944.99999999997,MAKANAN,PERDESAAN,3
1817,268251.0,MAKANAN,PERDESAANPERKOTAAN,3
1818,277645.0,MAKANAN,PERDESAANPERKOTAAN,3
1819,285076.0,MAKANAN,PERDESAANPERKOTAAN,3
1824,307487.0,NONMAKANAN,PERKOTAAN,0
1825,318297.0,NONMAKANAN,PERDESAAN,4
1826,325017.0,NONMAKANAN,PERDESAAN,4
1827,332145.0,NONMAKANAN,PERDESAAN,4
1828,305618.0,NONMAKANAN,PERDESAAN,4
1829,319228.0,NONMAKANAN,PERDESAANPERKOTAAN,4
1830,324937.0,NONMAKANAN,PERDESAANPERKOTAAN,4
1831,331237.0,NONMAKANAN,PERDESAANPERKOTAAN,4
1832,306876.0,NONMAKANAN,PERDESAANPERKOTAAN,4
1833,318601.0,NONMAKANAN,PERKOTAAN,0
1834,324992.0,NONMAKANAN,PERKOTAAN,0
1835,332119.0,NONMAKANAN,PERKOTAAN,0
1836,345151.0,NONMAKANAN,PERKOTAAN,0
1837,354866.0,NONMAKANAN,PERDESAAN,4
1838,368680.0,NONMAKANAN,PERDESAAN,4
1839,372260.0,NONMAKANAN,PERDESAAN,4
1840,341682.0,NONMAKANAN,PERDESAAN,4
1841,353103.0,NONMAKANAN,PERDESAANPERKOTAAN,4
1842,364151.0,NONMAKANAN,PERDESAANPERKOTAAN,4
1843,367805.0,NONMAKANAN,PERDESAANPERKOTAAN,4
1844,344427.0,NONMAKANAN,PERDESAANPERKOTAAN,4
1845,354678.0,NONMAKANAN,PERKOTAAN,0
1846,367754.0,NONMAKANAN,PERKOTAAN,0
1847,371376.0,NONMAKANAN,PERKOTAAN,0
1848,388979.0,NONMAKANAN,PERKOTAAN,0
1849,402254.0,NONMAKANAN,PERDESAAN,4
1850,412902.00000000006,NONMAKANAN,PERDESAAN,4
1851,416699.0,NONMAKANAN,PERDESAAN,4
1852,376860.0,NONMAKANAN,PERDESAAN,4
1853,391009.0,NONMAKANAN,PERDESAANPERKOTAAN,4
1854,404091.0,NONMAKANAN,PERDESAANPERKOTAAN,4
1855,411342.0,NONMAKANAN,PERDESAANPERKOTAAN,4
1856,386198.0,NONMAKANAN,PERDESAANPERKOTAAN,4
1857,399732.0,NONMAKANAN,PERKOTAAN,0
1858,410988.0,NONMAKANAN,PERKOTAAN,0
1859,415681.0,NONMAKANAN,PERKOTAAN,0
1860,428831.99999999994,NONMAKANAN,PERKOTAAN,0
1861,438642.0,NONMAKANAN,PERDESAAN,4
1862,452653.0,NONMAKANAN,PERDESAAN,4
1863,480785.0,NONMAKANAN,PERDESAAN,4
1864,421757.0,NONMAKANAN,PERDESAAN,4
1865,433041.0,NONMAKANAN,PERDESAANPERKOTAAN,4
1866,451304.99999999994,NONMAKANAN,PERDESAANPERKOTAAN,4
1867,477968.99999999994,NONMAKANAN,PERDESAANPERKOTAAN,4
1868,427402.0,NONMAKANAN,PERDESAANPERKOTAAN,4
1869,437604.0,TOTAL,PERKOTAAN,5
1870,452580.0,TOTAL,PERKOTAAN,5
1871,480350.0,TOTAL,PERKOTAAN,5
1872,210932.0,TOTAL,PERKOTAAN,5
1873,218935.0,TOTAL,PERDESAAN,1
1874,224987.0,TOTAL,PERDESAAN,1
1875,231212.0,TOTAL,PERDESAAN,1
1876,221840.0,TOTAL,PERDESAAN,1
1877,232942.0,TOTAL,PERKOTAAN,5
1878,237901.00000000003,TOTAL,PERKOTAAN,5
1879,241079.0,TOTAL,PERKOTAAN,5
1880,216822.99999999997,TOTAL,PERKOTAAN,5
1881,226501.0,TOTAL,PERDESAAN,1
1882,231673.0,TOTAL,PERDESAAN,1
1883,236403.00000000003,TOTAL,PERDESAAN,1
1884,240655.0,TOTAL,PERDESAAN,1
1885,244264.0,TOTAL,PERDESAANPERKOTAAN,1
1886,254959.00000000003,TOTAL,PERDESAANPERKOTAAN,1
1887,259614.99999999997,TOTAL,PERDESAANPERKOTAAN,1
1888,248153.99999999997,TOTAL,PERDESAANPERKOTAAN,1
1889,252711.0,TOTAL,PERKOTAAN,5
1890,259564.0,TOTAL,PERKOTAAN,5
1891,265809.0,TOTAL,PERKOTAAN,5
1892,244605.99999999997,TOTAL,PERKOTAAN,5
1893,248612.0,TOTAL,PERDESAAN,1
1894,257293.0,TOTAL,PERDESAAN,1
1895,262772.0,TOTAL,PERDESAAN,1
1896,270631.0,TOTAL,PERDESAAN,1
1897,284099.0,TOTAL,PERDESAANPERKOTAAN,1
1898,295446.0,TOTAL,PERDESAANPERKOTAAN,1
1899,297510.0,TOTAL,PERDESAANPERKOTAAN,1
1900,273501.0,TOTAL,PERDESAANPERKOTAAN,1
1901,282349.0,TOTAL,PERKOTAAN,5
1902,292760.0,TOTAL,PERKOTAAN,5
1903,295899.0,TOTAL,PERKOTAAN,5
1904,272080.0,TOTAL,PERKOTAAN,5
1905,283217.0,TOTAL,PERDESAAN,1
1906,294095.0,TOTAL,PERDESAAN,1
1907,296697.0,TOTAL,PERDESAAN,1
1908,307367.0,TOTAL,PERDESAAN,1
1909,316590.0,TOTAL,PERDESAANPERKOTAAN,1
1910,328539.0,TOTAL,PERDESAANPERKOTAAN,1
1911,350614.0,TOTAL,PERDESAANPERKOTAAN,1
1912,302894.0,TOTAL,PERDESAANPERKOTAAN,1
1913,318487.0,TOTAL,PERKOTAAN,5
1914,330526.0,TOTAL,PERKOTAAN,5
1915,348420.0,TOTAL,PERKOTAAN,5
1916,305149.0,TOTAL,PERKOTAAN,5
1917,317519.0,TOTAL,PERDESAAN,1
1918,329511.0,TOTAL,PERDESAAN,1
1919,349523.0,TOTAL,PERDESAAN,1
1920,88079.0,TOTAL,PERDESAAN,1
1921,89228.0,TOTAL,PERDESAANPERKOTAAN,1
1922,90282.0,TOTAL,PERDESAANPERKOTAAN,1
1923,91586.0,TOTAL,PERDESAANPERKOTAAN,1
1924,75025.0,TOTAL,PERDESAANPERKOTAAN,1
1925,77352.0,MAKANAN,PERKOTAAN,2
1926,81287.0,MAKANAN,PERKOTAAN,2
1927,81410.0,MAKANAN,PERKOTAAN,2
1928,81028.0,MAKANAN,PERKOTAAN,2
1929,82814.0,MAKANAN,PERDESAAN,3
1930,85675.0,MAKANAN,PERDESAAN,3
1931,86345.0,MAKANAN,PERDESAAN,3
1932,93866.0,MAKANAN,PERDESAAN,3
1933,95428.0,MAKANAN,PERDESAANPERKOTAAN,3
1934,98281.0,MAKANAN,PERDESAANPERKOTAAN,3
1935,99910.0,MAKANAN,PERDESAANPERKOTAAN,3
1936,83518.0,MAKANAN,PERDESAANPERKOTAAN,3
1937,84946.0,MAKANAN,PERKOTAAN,2
1938,88642.0,MAKANAN,PERKOTAAN,2
1939,89496.0,MAKANAN,PERKOTAAN,2
1940,88618.0,MAKANAN,PERKOTAAN,2
1941,90203.0,MAKANAN,PERDESAAN,3
1942,93582.0,MAKANAN,PERDESAAN,3
1943,94827.0,MAKANAN,PERDESAAN,3
1944,102251.99999999999,MAKANAN,PERDESAAN,3
1945,103546.0,MAKANAN,PERDESAANPERKOTAAN,3
1946,106325.0,MAKANAN,PERDESAANPERKOTAAN,3
1947,106941.00000000001,MAKANAN,PERDESAANPERKOTAAN,3
1948,92106.0,MAKANAN,PERDESAANPERKOTAAN,3
1949,93750.0,MAKANAN,PERKOTAAN,2
1950,96035.0,MAKANAN,PERKOTAAN,2
1951,96317.0,MAKANAN,PERKOTAAN,2
1952,97305.0,MAKANAN,PERKOTAAN,2
1953,98776.0,MAKANAN,PERDESAAN,3
1954,101312.99999999999,MAKANAN,PERDESAAN,3
1955,101780.99999999999,MAKANAN,PERDESAAN,3
1956,109457.99999999999,MAKANAN,PERDESAAN,3
1957,110509.0,MAKANAN,PERDESAANPERKOTAAN,3
1958,113940.0,MAKANAN,PERDESAANPERKOTAAN,3
1959,119009.0,MAKANAN,PERDESAANPERKOTAAN,3
1960,98245.0,MAKANAN,PERDESAANPERKOTAAN,3
1961,100577.99999999999,MAKANAN,PERKOTAAN,2
1962,104259.0,MAKANAN,PERKOTAAN,2
1963,111294.0,MAKANAN,PERKOTAAN,2
1964,104043.99999999999,MAKANAN,PERKOTAAN,2
1965,105744.99999999999,MAKANAN,PERDESAAN,3
1966,109322.0,MAKANAN,PERDESAAN,3
1967,115355.99999999999,MAKANAN,PERDESAAN,3
1968,254800.0,MAKANAN,PERDESAAN,3
1969,268397.0,MAKANAN,PERDESAANPERKOTAAN,3
1970,279036.0,MAKANAN,PERDESAANPERKOTAAN,3
1971,286014.0,MAKANAN,PERDESAANPERKOTAAN,3
1972,235202.00000000003,MAKANAN,PERDESAANPERKOTAAN,3
1973,256368.0,NONMAKANAN,PERKOTAAN,0
1974,267991.0,NONMAKANAN,PERKOTAAN,0
1975,277802.0,NONMAKANAN,PERKOTAAN,0
1980,299011.0,NONMAKANAN,PERDESAAN,4
1981,308163.0,NONMAKANAN,PERDESAANPERKOTAAN,4
1982,315269.0,NONMAKANAN,PERDESAANPERKOTAAN,4
1983,322799.0,NONMAKANAN,PERDESAANPERKOTAAN,4
1984,296864.0,NONMAKANAN,PERDESAANPERKOTAAN,4
1985,310295.0,NONMAKANAN,PERKOTAAN,0
1986,319188.0,NONMAKANAN,PERKOTAAN,0
1987,322489.0,NONMAKANAN,PERKOTAAN,0
1988,297851.0,NONMAKANAN,PERKOTAAN,0
1989,309315.0,NONMAKANAN,PERDESAAN,4
1990,317348.0,NONMAKANAN,PERDESAAN,4
1991,322748.0,NONMAKANAN,PERDESAAN,4
1992,334522.0,NONMAKANAN,PERDESAAN,4
1993,339692.0,NONMAKANAN,PERDESAANPERKOTAAN,4
1994,353240.0,NONMAKANAN,PERDESAANPERKOTAAN,4
1995,359526.0,NONMAKANAN,PERDESAANPERKOTAAN,4
1996,331673.0,NONMAKANAN,PERDESAANPERKOTAAN,4
1997,337657.0,NONMAKANAN,PERKOTAAN,0
1998,348206.0,NONMAKANAN,PERKOTAAN,0
1999,355306.0,NONMAKANAN,PERKOTAAN,0
2000,333224.0,NONMAKANAN,PERKOTAAN,0
2001,338815.0,NONMAKANAN,PERDESAAN,4
2002,350875.0,NONMAKANAN,PERDESAAN,4
2003,357599.0,NONMAKANAN,PERDESAAN,4
2004,372882.0,NONMAKANAN,PERDESAAN,4
2005,387646.0,NONMAKANAN,PERDESAANPERKOTAAN,4
2006,401771.0,NONMAKANAN,PERDESAANPERKOTAAN,4
2007,404451.0,NONMAKANAN,PERDESAANPERKOTAAN,4
2008,365607.0,NONMAKANAN,PERDESAANPERKOTAAN,4
2009,376099.0,NONMAKANAN,PERKOTAAN,0
2010,388796.0,NONMAKANAN,PERKOTAAN,0
2011,392216.0,NONMAKANAN,PERKOTAAN,0
2012,369385.0,NONMAKANAN,PERKOTAAN,0
2013,381993.0,NONMAKANAN,PERDESAAN,4
2014,395408.0,NONMAKANAN,PERDESAAN,4
2015,398478.0,NONMAKANAN,PERDESAAN,4
2016,416825.0,NONMAKANAN,PERDESAAN,4
2017,427099.00000000006,NONMAKANAN,PERDESAANPERKOTAAN,4
2018,442478.99999999994,NONMAKANAN,PERDESAANPERKOTAAN,4
2019,469623.0,NONMAKANAN,PERDESAANPERKOTAAN,4
2020,401139.0,NONMAKANAN,PERDESAANPERKOTAAN,4
2021,419063.99999999994,TOTAL,PERKOTAAN,5
2022,434785.0,TOTAL,PERKOTAAN,5
2023,459714.0,TOTAL,PERKOTAAN,5
2024,409193.0,TOTAL,PERKOTAAN,5
2025,423264.00000000006,TOTAL,PERDESAAN,1
2026,438832.99999999994,TOTAL,PERDESAAN,1
2027,464879.0,TOTAL,PERDESAAN,1
2028,238042.00000000003,TOTAL,PERDESAAN,1
2029,249320.0,TOTAL,PERKOTAAN,5
2030,254284.0,TOTAL,PERKOTAAN,5
2031,257677.0,TOTAL,PERKOTAAN,5
2032,236341.99999999997,TOTAL,PERKOTAAN,5
2033,241725.00000000003,TOTAL,PERDESAAN,1
2034,246960.00000000003,TOTAL,PERDESAAN,1
2035,250244.0,TOTAL,PERDESAAN,1
2036,237472.99999999997,TOTAL,PERDESAAN,1
2037,246776.00000000003,TOTAL,PERDESAANPERKOTAAN,1
2038,252284.0,TOTAL,PERDESAANPERKOTAAN,1
2039,255303.99999999997,TOTAL,PERDESAANPERKOTAAN,1
2040,270924.0,TOTAL,PERDESAANPERKOTAAN,1
2041,290650.0,TOTAL,PERKOTAAN,5
2042,301252.0,TOTAL,PERKOTAAN,5
2043,305494.0,TOTAL,PERKOTAAN,5
2044,260247.99999999997,TOTAL,PERKOTAAN,5
2045,262952.0,TOTAL,PERDESAAN,1
2046,270706.0,TOTAL,PERDESAAN,1
2047,271414.0,TOTAL,PERDESAAN,1
2048,267500.0,TOTAL,PERDESAAN,1
2049,282639.0,TOTAL,PERDESAANPERKOTAAN,1
2050,292472.0,TOTAL,PERDESAANPERKOTAAN,1
2051,296077.0,TOTAL,PERDESAANPERKOTAAN,1
2052,323635.0,TOTAL,PERDESAANPERKOTAAN,1
2053,338723.0,TOTAL,PERKOTAAN,5
2054,350055.0,TOTAL,PERKOTAAN,5
2055,350253.0,TOTAL,PERKOTAAN,5
2056,279124.0,TOTAL,PERKOTAAN,5
2057,286565.0,TOTAL,PERDESAAN,1
2058,296144.0,TOTAL,PERDESAAN,1
2059,296654.0,TOTAL,PERDESAAN,1
2060,310947.0,TOTAL,PERDESAAN,1
2061,322999.0,TOTAL,PERDESAANPERKOTAAN,1
2062,334461.0,TOTAL,PERDESAANPERKOTAAN,1
2063,335262.0,TOTAL,PERDESAANPERKOTAAN,1
2064,366206.0,TOTAL,PERDESAANPERKOTAAN,1
2065,370047.0,TOTAL,PERKOTAAN,5
2066,392290.0,TOTAL,PERKOTAAN,5
2067,412821.00000000006,TOTAL,PERKOTAAN,5
2068,304443.0,TOTAL,PERKOTAAN,5
2069,325101.0,TOTAL,PERDESAAN,1
2070,338551.0,TOTAL,PERDESAAN,1
2071,352689.0,TOTAL,PERDESAAN,1
2072,350057.0,TOTAL,PERDESAAN,1
2073,358285.0,TOTAL,PERDESAANPERKOTAAN,1
2074,378902.0,TOTAL,PERDESAANPERKOTAAN,1
2075,398363.0,TOTAL,PERDESAANPERKOTAAN,1
2076,109745.00000000001,TOTAL,PERDESAANPERKOTAAN,1
2077,110150.0,MAKANAN,PERKOTAAN,2
2078,110501.99999999999,MAKANAN,PERKOTAAN,2
2079,112832.0,MAKANAN,PERKOTAAN,2
2080,75907.0,MAKANAN,PERKOTAAN,2
2081,82662.0,MAKANAN,PERDESAAN,3
2082,84348.0,MAKANAN,PERDESAAN,3
2083,86986.0,MAKANAN,PERDESAAN,3
2084,98413.0,MAKANAN,PERDESAAN,3
2085,100944.99999999999,MAKANAN,PERDESAANPERKOTAAN,3
2086,101799.99999999999,MAKANAN,PERDESAANPERKOTAAN,3
2087,104865.0,MAKANAN,PERDESAANPERKOTAAN,3
2088,114383.00000000001,MAKANAN,PERDESAANPERKOTAAN,3
2089,122981.0,MAKANAN,PERKOTAAN,2
2090,125328.0,MAKANAN,PERKOTAAN,2
2091,126521.99999999999,MAKANAN,PERKOTAAN,2
2092,87813.0,MAKANAN,PERKOTAAN,2
2093,89909.0,MAKANAN,PERDESAAN,3
2094,95550.0,MAKANAN,PERDESAAN,3
2095,98191.0,MAKANAN,PERDESAAN,3
2096,106507.99999999999,MAKANAN,PERDESAAN,3
2097,113632.0,MAKANAN,PERDESAANPERKOTAAN,3
2098,117272.0,MAKANAN,PERDESAANPERKOTAAN,3
2099,118822.0,MAKANAN,PERDESAANPERKOTAAN,3
2100,128992.0,MAKANAN,PERDESAANPERKOTAAN,3
2101,133943.0,MAKANAN,PERKOTAAN,2
2102,137118.0,MAKANAN,PERKOTAAN,2
2103,138208.0,MAKANAN,PERKOTAAN,2
2104,99749.0,MAKANAN,PERKOTAAN,2
2105,106182.99999999999,MAKANAN,PERDESAAN,3
2106,107028.0,MAKANAN,PERDESAAN,3
2107,107382.0,MAKANAN,PERDESAAN,3
2108,121079.0,MAKANAN,PERDESAAN,3
2109,126486.0,MAKANAN,PERDESAANPERKOTAAN,3
2110,129019.0,MAKANAN,PERDESAANPERKOTAAN,3
2111,130166.0,MAKANAN,PERDESAANPERKOTAAN,3
2112,140801.0,MAKANAN,PERDESAANPERKOTAAN,3
2113,147305.0,MAKANAN,PERKOTAAN,2
2114,151531.0,MAKANAN,PERKOTAAN,2
2115,161094.0,MAKANAN,PERKOTAAN,2
2116,109797.0,MAKANAN,PERKOTAAN,2
2117,113311.0,MAKANAN,PERDESAAN,3
2118,117032.0,MAKANAN,PERDESAAN,3
2119,128078.0,MAKANAN,PERDESAAN,3
2120,132798.0,MAKANAN,PERDESAAN,3
2121,138620.0,MAKANAN,PERDESAANPERKOTAAN,3
2122,142770.0,MAKANAN,PERDESAANPERKOTAAN,3
2123,152979.0,MAKANAN,PERDESAANPERKOTAAN,3
2124,297391.0,MAKANAN,PERDESAANPERKOTAAN,3
2125,317925.0,NONMAKANAN,PERKOTAAN,0
2126,327273.0,NONMAKANAN,PERKOTAAN,0
2127,333561.0,NONMAKANAN,PERKOTAAN,0
2128,256558.0,NONMAKANAN,PERKOTAAN,0
2129,275786.0,NONMAKANAN,PERDESAAN,4
2130,286137.0,NONMAKANAN,PERDESAAN,4
2131,296429.0,NONMAKANAN,PERDESAAN,4
2136,347787.0,NONMAKANAN,PERDESAANPERKOTAAN,4
2137,359470.0,NONMAKANAN,PERKOTAAN,0
2138,364786.0,NONMAKANAN,PERKOTAAN,0
2139,370510.0,NONMAKANAN,PERKOTAAN,0
2140,312249.0,NONMAKANAN,PERKOTAAN,0
2141,324386.0,NONMAKANAN,PERDESAAN,4
2142,331308.0,NONMAKANAN,PERDESAAN,4
2143,337230.0,NONMAKANAN,PERDESAAN,4
2144,335886.0,NONMAKANAN,PERDESAAN,4
2145,347721.0,NONMAKANAN,PERDESAANPERKOTAAN,4
2146,354084.0,NONMAKANAN,PERDESAANPERKOTAAN,4
2147,360169.0,NONMAKANAN,PERDESAANPERKOTAAN,4
2148,385308.0,NONMAKANAN,PERDESAANPERKOTAAN,4
2149,413631.00000000006,NONMAKANAN,PERKOTAAN,0
2150,426580.0,NONMAKANAN,PERKOTAAN,0
2151,432018.0,NONMAKANAN,PERKOTAAN,0
2152,348061.0,NONMAKANAN,PERKOTAAN,0
2153,352861.0,NONMAKANAN,PERDESAAN,4
2154,366256.0,NONMAKANAN,PERDESAAN,4
2155,369606.0,NONMAKANAN,PERDESAAN,4
2156,374008.0,NONMAKANAN,PERDESAAN,4
2157,396271.0,NONMAKANAN,PERDESAANPERKOTAAN,4
2158,409744.0,NONMAKANAN,PERDESAANPERKOTAAN,4
2159,414899.0,NONMAKANAN,PERDESAANPERKOTAAN,4
2160,452628.0,NONMAKANAN,PERDESAANPERKOTAAN,4
2161,472666.0,NONMAKANAN,PERKOTAAN,0
2162,487172.99999999994,NONMAKANAN,PERKOTAAN,0
2163,488460.99999999994,NONMAKANAN,PERKOTAAN,0
2164,378873.0,NONMAKANAN,PERKOTAAN,0
2165,392748.0,NONMAKANAN,PERDESAAN,4
2166,403173.0,NONMAKANAN,PERDESAAN,4
2167,404035.0,NONMAKANAN,PERDESAAN,4
2168,432026.00000000006,NONMAKANAN,PERDESAAN,4
2169,449485.0,NONMAKANAN,PERDESAANPERKOTAAN,4
2170,463479.99999999994,NONMAKANAN,PERDESAANPERKOTAAN,4
2171,465428.00000000006,NONMAKANAN,PERDESAANPERKOTAAN,4
2172,507007.0,NONMAKANAN,PERDESAANPERKOTAAN,4
2173,517352.99999999994,TOTAL,PERKOTAAN,5
2174,543821.0,TOTAL,PERKOTAAN,5
2175,573915.0,TOTAL,PERKOTAAN,5
2176,414239.99999999994,TOTAL,PERKOTAAN,5
2177,438412.0,TOTAL,PERDESAAN,1
2178,455583.0,TOTAL,PERDESAAN,1
2179,480767.0,TOTAL,PERDESAAN,1
2180,482855.0,TOTAL,PERDESAAN,1
2181,496905.0,TOTAL,PERKOTAAN,5
2182,521672.0,TOTAL,PERKOTAAN,5
2183,551342.0,TOTAL,PERKOTAAN,5
2184,216139.0,TOTAL,PERKOTAAN,5
2185,222168.00000000003,TOTAL,PERDESAAN,1
2186,225900.00000000003,TOTAL,PERDESAAN,1
2187,233472.0,TOTAL,PERDESAAN,1
2188,230565.0,TOTAL,PERDESAAN,1
2189,240911.0,TOTAL,PERDESAANPERKOTAAN,1
2190,243840.0,TOTAL,PERDESAANPERKOTAAN,1
2191,246687.0,TOTAL,PERDESAANPERKOTAAN,1
2192,223641.0,TOTAL,PERDESAANPERKOTAAN,1
2193,231914.00000000003,TOTAL,PERKOTAAN,5
2194,236455.0,TOTAL,PERKOTAAN,5
2195,240180.0,TOTAL,PERKOTAAN,5
2196,246077.0,TOTAL,PERKOTAAN,5
2197,272645.0,TOTAL,PERDESAAN,1
2198,282265.0,TOTAL,PERDESAAN,1
2199,296061.0,TOTAL,PERDESAAN,1
2200,255319.0,TOTAL,PERDESAAN,1
2201,260752.00000000003,TOTAL,PERDESAANPERKOTAAN,1
2202,272436.0,TOTAL,PERDESAANPERKOTAAN,1
2203,279054.0,TOTAL,PERDESAANPERKOTAAN,1
2204,250804.0,TOTAL,PERDESAANPERKOTAAN,1
2205,266469.0,TOTAL,PERKOTAAN,5
2206,277349.0,TOTAL,PERKOTAAN,5
2207,287852.0,TOTAL,PERKOTAAN,5
2208,305759.0,TOTAL,PERKOTAAN,5
2209,310555.0,TOTAL,PERDESAAN,1
2210,317234.0,TOTAL,PERDESAAN,1
2211,317483.0,TOTAL,PERDESAAN,1
2212,290587.0,TOTAL,PERDESAAN,1
2213,294266.0,TOTAL,PERDESAANPERKOTAAN,1
2214,306255.0,TOTAL,PERDESAANPERKOTAAN,1
2215,309418.0,TOTAL,PERDESAANPERKOTAAN,1
2216,298341.0,TOTAL,PERDESAANPERKOTAAN,1
2217,302757.0,TOTAL,PERKOTAAN,5
2218,311891.0,TOTAL,PERKOTAAN,5
2219,313653.0,TOTAL,PERKOTAAN,5
2220,328596.0,TOTAL,PERKOTAAN,5
2221,344429.0,TOTAL,PERDESAAN,1
2222,354405.0,TOTAL,PERDESAAN,1
2223,374630.0,TOTAL,PERDESAAN,1
2224,316010.0,TOTAL,PERDESAAN,1
2225,327215.0,TOTAL,PERDESAANPERKOTAAN,1
2226,341452.0,TOTAL,PERDESAANPERKOTAAN,1
2227,361913.0,TOTAL,PERDESAANPERKOTAAN,1
2228,322671.0,TOTAL,PERDESAANPERKOTAAN,1
2229,336315.0,MAKANAN,PERKOTAAN,2
2230,348399.0,MAKANAN,PERKOTAAN,2
2231,368771.0,MAKANAN,PERKOTAAN,2
2232,88779.0,MAKANAN,PERKOTAAN,2
2233,92152.0,MAKANAN,PERDESAAN,3
2234,93762.0,MAKANAN,PERDESAAN,3
2235,95769.0,MAKANAN,PERDESAAN,3
2236,74839.0,MAKANAN,PERDESAAN,3
2237,77532.0,MAKANAN,PERDESAANPERKOTAAN,3
2238,79939.0,MAKANAN,PERDESAANPERKOTAAN,3
2239,82159.0,MAKANAN,PERDESAANPERKOTAAN,3
2240,81530.0,MAKANAN,PERDESAANPERKOTAAN,3
2241,84549.0,MAKANAN,PERKOTAAN,2
2242,85307.0,MAKANAN,PERKOTAAN,2
2243,88992.0,MAKANAN,PERKOTAAN,2
2244,98086.0,MAKANAN,PERKOTAAN,2
2245,99941.0,MAKANAN,PERDESAAN,3
2246,102743.99999999999,MAKANAN,PERDESAAN,3
2247,103272.0,MAKANAN,PERDESAAN,3
2248,84218.0,MAKANAN,PERDESAAN,3
2249,87245.0,MAKANAN,PERDESAANPERKOTAAN,3
2250,89057.0,MAKANAN,PERDESAANPERKOTAAN,3
2251,89738.0,MAKANAN,PERDESAANPERKOTAAN,3
2252,91287.0,MAKANAN,PERDESAANPERKOTAAN,3
2253,93833.0,MAKANAN,PERKOTAAN,2
2254,96225.0,MAKANAN,PERKOTAAN,2
2255,96897.0,MAKANAN,PERKOTAAN,2
2256,105971.0,MAKANAN,PERKOTAAN,2
2257,108013.99999999999,MAKANAN,PERDESAAN,3
2258,110942.0,MAKANAN,PERDESAAN,3
2259,111109.0,MAKANAN,PERDESAAN,3
2260,91740.0,MAKANAN,PERDESAAN,3
2261,93809.0,MAKANAN,PERDESAANPERKOTAAN,3
2262,96247.0,MAKANAN,PERDESAANPERKOTAAN,3
2263,96788.0,MAKANAN,PERDESAANPERKOTAAN,3
2264,99346.0,MAKANAN,PERDESAANPERKOTAAN,3
2265,101415.0,MAKANAN,PERKOTAAN,2
2266,104110.0,MAKANAN,PERKOTAAN,2
2267,104573.99999999999,MAKANAN,PERKOTAAN,2
2268,113113.0,MAKANAN,PERKOTAAN,2
2269,115011.0,MAKANAN,PERDESAAN,3
2270,118611.99999999999,MAKANAN,PERDESAAN,3
2271,125139.0,MAKANAN,PERDESAAN,3
2272,98419.0,MAKANAN,PERDESAAN,3
2273,101242.0,MAKANAN,PERDESAANPERKOTAAN,3
2274,104924.0,MAKANAN,PERDESAANPERKOTAAN,3
2275,111568.00000000001,MAKANAN,PERDESAANPERKOTAAN,3
2276,106461.99999999999,MAKANAN,PERDESAANPERKOTAAN,3
2277,108825.0,NONMAKANAN,PERKOTAAN,0
2278,112510.0,NONMAKANAN,PERKOTAAN,0
2279,119136.0,NONMAKANAN,PERKOTAAN,0
2280,265203.0,NONMAKANAN,PERKOTAAN,0
2281,278653.0,NONMAKANAN,PERDESAAN,4
2282,287582.0,NONMAKANAN,PERDESAAN,4
2283,293391.0,NONMAKANAN,PERDESAAN,4
2284,250530.00000000003,NONMAKANAN,PERDESAAN,4
2285,269294.0,NONMAKANAN,PERDESAANPERKOTAAN,4
2286,278429.0,NONMAKANAN,PERDESAANPERKOTAAN,4
2287,286798.0,NONMAKANAN,PERDESAANPERKOTAAN,4
2292,304918.0,NONMAKANAN,PERKOTAAN,0
2293,314320.0,NONMAKANAN,PERDESAAN,4
2294,319662.0,NONMAKANAN,PERDESAAN,4
2295,329241.0,NONMAKANAN,PERDESAAN,4
2296,305404.0,NONMAKANAN,PERDESAAN,4
2297,318443.0,NONMAKANAN,PERDESAANPERKOTAAN,4
2298,323779.0,NONMAKANAN,PERDESAANPERKOTAAN,4
2299,328846.0,NONMAKANAN,PERDESAANPERKOTAAN,4
2300,305171.0,NONMAKANAN,PERDESAANPERKOTAAN,4
2301,316463.0,NONMAKANAN,PERKOTAAN,0
2302,321762.0,NONMAKANAN,PERKOTAAN,0
2303,329172.0,NONMAKANAN,PERKOTAAN,0
2304,344164.0,NONMAKANAN,PERKOTAAN,0
2305,372585.0,NONMAKANAN,PERDESAAN,4
2306,385009.0,NONMAKANAN,PERDESAAN,4
2307,399334.0,NONMAKANAN,PERDESAAN,4
2308,339537.0,NONMAKANAN,PERDESAAN,4
2309,347997.0,NONMAKANAN,PERDESAANPERKOTAAN,4
2310,361493.0,NONMAKANAN,PERDESAANPERKOTAAN,4
2311,368793.0,NONMAKANAN,PERDESAANPERKOTAAN,4
2312,342091.0,NONMAKANAN,PERDESAANPERKOTAAN,4
2313,360302.0,NONMAKANAN,PERKOTAAN,0
2314,373574.0,NONMAKANAN,PERKOTAAN,0
2315,384750.0,NONMAKANAN,PERKOTAAN,0
2316,411731.0,NONMAKANAN,PERKOTAAN,0
2317,418570.00000000006,NONMAKANAN,PERDESAAN,4
